sessionId,prolificID,timestamp,day,expGroup,attempt,success
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:40:17.947,2,1,"food3,food1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:40:21.529,2,1,"food1,food1,food1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:40:26.553,2,1,"food3,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:04.994,1,1,"food1,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:07.538,1,1,"food1,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:09.913,1,1,"food1,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:11.473,1,1,"food1,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:12.861,1,1,"food1,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:13.755,1,1,"food1,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:18.155,1,1,"food1,food3,food1",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:22.647,1,1,"food1,food1,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:26.104,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:29.444,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:36.972,1,1,"food3,food3,food1",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:47.068,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:41:56.030,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:01.561,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:03.317,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:13.855,1,1,"food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:16.393,1,1,food2,0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:18.044,1,1,"food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:20.719,1,1,food3,0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:23.363,1,1,"food2,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:25.789,1,1,food3,0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:27.607,1,1,"food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:30.181,1,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:34.106,1,1,"food2,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:35.446,1,1,"food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:36.766,1,1,"food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:37.650,1,1,"food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:39.254,1,1,"food3,food3,food3",0.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:40.102,3,1,"weapon1,weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:40.744,1,1,food3,0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:42:42.605,1,1,"food2,food3,food3",0.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:43.076,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:46.019,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:49.324,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:51.430,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:54.082,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:42:55.979,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:02.670,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:05.385,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:07.929,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:10.540,3,1,"weapon2,weapon2",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:12.941,3,1,"weapon2,weapon2",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:15.141,3,1,"weapon2,weapon2",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:17.487,3,1,"weapon2,weapon2",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:20.334,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:22.887,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:25.600,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:27.613,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:29.819,3,1,"weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:32.057,3,1,"weapon2,weapon2",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:34.915,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:38.122,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:40.463,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:42.714,3,1,"weapon1,weapon1,weapon1",1.0
kajryt7fqwiqwz9tc49o,5dc0353028cfb7479e1f7e8d,2022-01-11 22:43:44.970,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:44:21.831,2,1,"food1,food1,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:44:22.940,2,1,"food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:44:24.514,2,1,"food3,food3,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:44:26.856,2,1,"food2,food1,food1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:44:30.904,2,1,"food1,food4",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:44:33.054,2,1,"food1,food1,food3",0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:39.941,3,1,"weapon1,weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:42.270,3,1,"weapon1,weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:43.514,3,1,"weapon1,weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:44.733,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:46.378,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:47.553,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:48.211,3,1,weapon1,0.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:49.618,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:50.767,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:51.650,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:52.416,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:46:54.355,3,1,"weapon2,weapon2",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:47:02.154,3,1,"weapon1,weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:47:07.298,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:47:08.049,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:47:08.788,3,1,"weapon1,weapon1",1.0
p72wsj185ywjkppoolf2,605d90aeb58f606babd7a55b,2022-01-11 22:47:09.505,3,1,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:26.783,1,3,food1,0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:32.826,1,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:37.718,1,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:39.790,1,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:41.700,1,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:43.501,1,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:46.684,1,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:49.045,1,3,"food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:54:58.034,1,3,"food3,food3,food3",0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:55:10.887,1,3,"food3,food2",0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:39.417,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:41.677,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:45.195,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:48.012,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:51.441,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:54.983,2,3,"food3,food3,food3",0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:57:58.958,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:58:01.232,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:58:03.930,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:58:06.909,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:58:09.416,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:58:13.757,2,3,"food1,food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 22:58:16.711,2,3,"food1,food1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:30.784,3,3,"weapon1,weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:33.357,3,3,"weapon1,weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:34.980,3,3,"weapon1,weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:38.037,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:43.180,3,3,"weapon1,weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:47.869,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:49.781,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:51.378,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:53.184,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:00:56.827,3,3,"weapon2,weapon2,weapon2",0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:07.307,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:13.413,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:17.511,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:21.000,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:27.991,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:29.167,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:30.174,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:31.068,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:31.950,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:32.770,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:33.725,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:34.591,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:36.201,3,3,"weapon1,weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:37.626,3,3,"weapon1,weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:40.519,3,3,"weapon3,weapon3",0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:42.894,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:43.908,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:44.982,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:45.985,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:46.994,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:48.156,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:49.489,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:50.725,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:52.185,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:53.533,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:54.788,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:55.885,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:57.340,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:01:59.389,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:02.866,3,3,"weapon2,weapon1,weapon1",0.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:06.303,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:08.620,3,3,"weapon2,weapon2",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:11.936,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:13.176,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:14.194,3,3,"weapon1,weapon1",1.0
q01qpot2687gzp8j1dme,5f9eb8c1c1dc8505f5f1bcd4,2022-01-11 23:02:16.946,3,3,"weapon2,weapon2",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:21:27.748,1,1,"food1,food1,food1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:21:31.466,1,1,"food1,food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:21:31.605,1,1,"food1,food1,food1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:21:36.750,1,1,"food3,food1,food1",0.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:21:37.604,1,1,"food1,food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:21:40.855,1,1,food1,0.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:21:40.399,1,1,"food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:21:43.376,1,1,food2,0.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:21:44.503,1,1,"food1,food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:21:45.246,1,1,food1,0.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:21:47.970,1,1,"food1,food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:21:50.628,1,1,"food2,food1,food1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:21:52.348,1,1,"food3,food3,food1",0.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:21:59.080,1,1,food1,0.0
vvpu23oc89tkw3frxt7l,5f85901946ca0a000a802cf2,2022-01-15 12:21:59.348,1,1,food1,0.0
vm1hh923hevhyyhw57ax,,2022-01-15 12:22:01.000,1,3,food1,0.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:22:01.897,1,1,"food1,food1,food1",1.0
5oqs77xjekped37ec3bd,5e44a5b7902afe329bfa7320,2022-01-15 12:22:02.667,1,1,"food1,food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:04.175,1,1,"food1,food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:22:03.952,1,1,"food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:07.792,1,1,food1,0.0
5oqs77xjekped37ec3bd,5e44a5b7902afe329bfa7320,2022-01-15 12:22:06.696,1,1,"food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:07.599,1,1,"food1,food1,food1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:22:07.914,1,1,"food1,food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:10.986,1,1,"food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:22:07.799,1,1,"food1,food1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:22:10.441,1,1,food3,0.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:22:09.662,1,1,"food1,food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:11.759,1,1,"food1,food1,food1",1.0
vvpu23oc89tkw3frxt7l,5f85901946ca0a000a802cf2,2022-01-15 12:22:12.397,1,1,food1,0.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:17.103,1,1,"food1,food1,food1",1.0
5oqs77xjekped37ec3bd,5e44a5b7902afe329bfa7320,2022-01-15 12:22:17.615,1,1,"food1,food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:19.255,1,1,"food1,food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:21.983,1,1,"food1,food1,food1",1.0
5oqs77xjekped37ec3bd,5e44a5b7902afe329bfa7320,2022-01-15 12:22:20.872,1,1,"food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:20.879,1,1,"food1,food1,food1",1.0
vm1hh923hevhyyhw57ax,,2022-01-15 12:22:22.224,1,3,food1,0.0
5oqs77xjekped37ec3bd,5e44a5b7902afe329bfa7320,2022-01-15 12:22:23.064,1,1,"food1,food1",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:22:22.320,1,1,"food1,food1",1.0
ztgrrkj5ao8q3ud42xvs,5ec33b02449690199f212f84,2022-01-15 12:22:23.262,1,1,"food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:26.157,1,1,"food1,food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:22:23.118,1,1,"food4,food3",0.0
5oqs77xjekped37ec3bd,5e44a5b7902afe329bfa7320,2022-01-15 12:22:24.872,1,1,"food1,food1",1.0
jjgjqauqnxemo1tri2gs,5f4fb87aaa1c4e0a71d7f265,2022-01-15 12:22:25.505,1,1,"food1,food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:28.012,1,1,"food3,food3",0.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:22:27.618,1,1,"food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:30.858,1,1,"food1,food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:32.916,1,1,"food3,food3,food3",0.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:22:30.004,1,1,"food3,food3",0.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:22:31.113,1,3,"food1,food1,food1",1.0
cxea5l9awl3au5909u4z,5f6140e95bd9c00ce24bf92a,2022-01-15 12:22:36.693,1,1,"food1,food1",1.0
halczr68yiah5g4am9n7,5fc6428f15e0c70437e4d77e,2022-01-15 12:22:34.259,1,3,"food1,food1,food1",1.0
1mhoaqjon8fjxqododmh,5f738de5cd78b40e58fb464b,2022-01-15 12:22:34.098,1,1,"food2,food2",1.0
x95irobhw5ygcstiu7ht,60645fe61129208791535d15,2022-01-15 12:22:37.224,1,1,"food3,food2",0.0
kvzfhwz5q9dft7u0umw8,5eb94413a6de9c000af1f187,2022-01-15 12:22:38.161,1,2,food1,0.0
