sessionId,prolificID,timestamp,expGroup,day,level,playerX,playerY,enemies_Hit
1cltbg3e42pkng2xv0gz,,2022-01-11 22:21:31.890,3,2,1.0,2380.0,1723.0,0.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:21:32.433,3,2,1.0,2380.0,1631.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:21:32.694,3,2,1.0,2404.0,1631.0,1.0
xn23y7nx9nif790onivk,,2022-01-11 22:21:34.662,1,2,1.0,1579.0,2956.0,1.0
xn23y7nx9nif790onivk,,2022-01-11 22:21:35.074,1,2,1.0,1540.0,2904.0,1.0
w6orq5h2fnm0kct9fsl6,,2022-01-11 22:21:35.942,1,3,4.0,19.0,715.0,13.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:21:30.286,4,2,1.0,38.0,0.0,1.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:21:32.913,4,2,1.0,81.0,4.0,1.0
ju5oi8yht0x17fwyl0iu,,2022-01-11 22:21:36.892,3,2,1.0,3076.0,3081.0,0.0
4gcn3awouevytvdyds40,,2022-01-11 22:21:44.685,2,2,1.0,3715.0,1444.0,1.0
4gcn3awouevytvdyds40,,2022-01-11 22:21:45.183,2,2,1.0,3792.0,1444.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:21:46.876,3,3,4.0,638.0,158.0,12.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:21:48.366,3,2,1.0,2323.0,1363.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:21:48.538,3,2,1.0,2294.0,1363.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:21:50.273,2,2,1.0,292.0,350.0,0.0
w6orq5h2fnm0kct9fsl6,,2022-01-11 22:21:52.905,1,3,4.0,796.0,403.0,19.0
rsju42vg0ps331pjorzk,,2022-01-11 22:21:52.767,2,2,1.0,220.0,345.0,1.0
w6orq5h2fnm0kct9fsl6,,2022-01-11 22:21:53.078,1,3,4.0,796.0,422.0,19.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:21:52.207,2,2,1.0,292.0,494.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:21:53.167,2,2,1.0,292.0,508.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:21:56.028,3,3,3.0,859.0,144.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:21:58.844,3,3,3.0,796.0,67.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:21:59.865,3,3,2.0,782.0,105.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:22:00.120,3,3,1.0,782.0,115.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:22:00.482,3,3,3.0,782.0,129.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:22:00.826,3,3,3.0,782.0,144.0,1.0
htxr7krvdjo5vyefbp0n,,2022-01-11 22:22:01.018,3,3,3.0,782.0,153.0,1.0
2qcuif0zeenj0xzokjdk,,2022-01-11 22:22:04.399,4,2,1.0,1166.0,2736.0,2.0
2qcuif0zeenj0xzokjdk,,2022-01-11 22:22:04.660,4,2,1.0,1166.0,2764.0,2.0
w6orq5h2fnm0kct9fsl6,,2022-01-11 22:22:06.150,1,3,3.0,129.0,815.0,8.0
w6orq5h2fnm0kct9fsl6,,2022-01-11 22:22:07.529,1,3,3.0,71.0,955.0,10.0
w6orq5h2fnm0kct9fsl6,,2022-01-11 22:22:08.265,1,3,3.0,71.0,1060.0,11.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:09.572,2,2,1.0,1209.0,1353.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:10.096,2,2,1.0,1147.0,1401.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:10.266,2,2,1.0,1147.0,1435.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:12.835,2,2,1.0,950.0,1387.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:12.975,2,2,1.0,979.0,1387.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:13.140,2,2,1.0,1012.0,1387.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:18.869,2,2,1.0,825.0,1151.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:19.027,2,2,1.0,859.0,1151.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:19.193,2,2,1.0,863.0,1180.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:22:19.367,2,2,1.0,868.0,1209.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:22:23.234,2,2,1.0,3475.0,2135.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:22:24.107,2,2,1.0,3427.0,2164.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:24.828,3,3,2.0,417.0,398.0,3.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:25.256,3,3,2.0,417.0,441.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:25.426,3,3,2.0,417.0,460.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:25.581,3,3,2.0,417.0,475.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:25.708,3,3,2.0,417.0,484.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:25.837,3,3,2.0,403.0,484.0,3.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:26.140,3,3,2.0,369.0,484.0,3.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:26.669,3,3,2.0,326.0,484.0,3.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:27.339,3,3,2.0,292.0,523.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:27.512,3,3,2.0,273.0,523.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:27.690,3,3,2.0,268.0,532.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:29.188,3,3,1.0,249.0,537.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:29.324,3,3,1.0,249.0,523.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:29.480,3,3,1.0,249.0,504.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:29.616,3,3,1.0,249.0,489.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:29.763,3,3,1.0,249.0,480.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:29.856,3,3,1.0,254.0,475.0,1.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:30.006,3,3,1.0,273.0,475.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:30.115,3,3,1.0,283.0,475.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:30.261,3,3,1.0,288.0,465.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:30.404,3,3,1.0,278.0,465.0,2.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:30.524,3,3,1.0,278.0,456.0,3.0
1cltbg3e42pkng2xv0gz,,2022-01-11 22:22:30.663,3,3,1.0,278.0,441.0,2.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:22:33.003,3,2,1.0,240.0,0.0,2.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:22:33.507,3,2,1.0,240.0,0.0,2.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:22:34.044,3,2,1.0,240.0,0.0,0.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:22:34.522,3,2,1.0,240.0,0.0,0.0
52x33wl74o07llz17n9u,,2022-01-11 22:22:36.674,2,2,1.0,3686.0,2817.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:22:36.906,2,2,1.0,3686.0,2822.0,1.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:22:37.809,3,2,1.0,240.0,0.0,0.0
52x33wl74o07llz17n9u,,2022-01-11 22:22:43.305,2,2,1.0,3518.0,3024.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:22:43.553,2,2,1.0,3518.0,3024.0,1.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:38.630,4,2,1.0,1943.0,1118.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:38.920,4,2,1.0,1943.0,1147.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:39.130,4,2,1.0,1943.0,1161.0,2.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:39.410,4,2,1.0,1943.0,1161.0,2.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:39.807,4,2,1.0,1943.0,1161.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:40.162,4,2,1.0,1943.0,1161.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:41.017,4,2,1.0,1943.0,1161.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:41.349,4,2,1.0,1943.0,1161.0,0.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:48.200,2,3,2.0,1295.0,129.0,9.0
xn23y7nx9nif790onivk,,2022-01-11 22:22:48.097,1,3,4.0,168.0,62.0,3.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:42.031,4,2,1.0,1943.0,1161.0,0.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:48.542,2,3,2.0,1295.0,196.0,12.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:42.320,4,2,1.0,1943.0,1161.0,0.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:48.758,2,3,2.0,1305.0,220.0,14.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:42.568,4,2,1.0,1943.0,1161.0,0.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.076,2,3,2.0,1372.0,220.0,13.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.238,2,3,2.0,1377.0,249.0,14.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.405,2,3,2.0,1377.0,283.0,14.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.545,2,3,2.0,1377.0,312.0,14.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.687,2,3,2.0,1377.0,340.0,14.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.828,2,3,2.0,1377.0,369.0,7.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:49.970,2,3,2.0,1377.0,398.0,7.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:50.113,2,3,2.0,1377.0,432.0,11.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:50.250,2,3,2.0,1377.0,460.0,9.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:50.387,2,3,2.0,1377.0,494.0,10.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:50.526,2,3,2.0,1377.0,523.0,10.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:50.666,2,3,2.0,1377.0,556.0,10.0
gn8clb6yrp33flyb1zsm,,2022-01-11 22:22:50.808,2,3,2.0,1377.0,585.0,10.0
xn23y7nx9nif790onivk,,2022-01-11 22:22:53.429,1,3,2.0,292.0,24.0,1.0
xn23y7nx9nif790onivk,,2022-01-11 22:22:55.387,1,3,3.0,134.0,76.0,2.0
xn23y7nx9nif790onivk,,2022-01-11 22:22:56.028,1,3,3.0,105.0,124.0,3.0
xn23y7nx9nif790onivk,,2022-01-11 22:22:57.070,1,3,4.0,91.0,129.0,11.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:51.932,4,2,1.0,2332.0,1300.0,1.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:52.142,4,2,1.0,2332.0,1300.0,1.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:52.552,4,2,1.0,2332.0,1300.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:52.782,4,2,1.0,2332.0,1300.0,0.0
ccf8tndq300htjcp5cmp,,2022-01-11 22:22:53.686,2,2,1.0,3523.0,1900.0,1.0
ccf8tndq300htjcp5cmp,,2022-01-11 22:22:54.144,2,2,1.0,3412.0,1900.0,0.0
mygewf8fyz6r7lqqnwzf,,2022-01-11 22:22:53.626,4,2,1.0,2332.0,1300.0,0.0
ccf8tndq300htjcp5cmp,,2022-01-11 22:22:55.511,2,2,1.0,3216.0,1900.0,1.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:04.061,3,3,3.0,86.0,998.0,3.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:04.223,3,3,3.0,95.0,1003.0,4.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:04.571,2,2,1.0,758.0,983.0,0.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:04.438,3,3,3.0,110.0,1007.0,5.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:04.616,3,3,3.0,100.0,1012.0,5.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:04.303,2,2,1.0,667.0,3576.0,0.0
xn23y7nx9nif790onivk,,2022-01-11 22:23:05.124,1,3,4.0,211.0,643.0,12.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:04.845,3,3,3.0,76.0,1012.0,5.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:04.454,2,2,1.0,671.0,3600.0,0.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:05.205,2,2,1.0,758.0,983.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:04.639,2,2,1.0,671.0,3643.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:05.353,2,2,1.0,772.0,3710.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:05.514,2,2,1.0,772.0,3744.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:05.702,2,2,1.0,772.0,3782.0,0.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:06.986,2,2,1.0,734.0,1123.0,1.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:08.995,3,3,4.0,139.0,163.0,4.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:07.151,2,2,1.0,959.0,3696.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:07.278,2,2,1.0,959.0,3696.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:07.444,2,2,1.0,998.0,3696.0,0.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.015,3,3,1.0,148.0,1003.0,4.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.142,3,3,1.0,158.0,1003.0,4.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.277,3,3,1.0,168.0,1003.0,4.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.426,3,3,1.0,177.0,1003.0,4.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.614,3,3,1.0,192.0,1003.0,4.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.758,3,3,1.0,201.0,1003.0,4.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:08.888,3,3,1.0,211.0,1003.0,4.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:08.544,2,2,1.0,1075.0,3585.0,1.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:09.083,3,3,1.0,225.0,1003.0,4.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:08.661,2,2,1.0,1070.0,3585.0,1.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:09.229,3,3,1.0,235.0,1003.0,3.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:08.822,2,2,1.0,1103.0,3585.0,0.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:09.380,3,3,1.0,244.0,1003.0,3.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:09.692,3,3,1.0,268.0,1003.0,3.0
rfsyf383zs0b2t94z7h,,2022-01-11 22:23:10.031,3,3,1.0,292.0,1003.0,4.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:09.989,2,2,1.0,1022.0,3523.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:10.117,2,2,1.0,1003.0,3523.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:10.313,2,2,1.0,1003.0,3523.0,1.0
xn23y7nx9nif790onivk,,2022-01-11 22:23:11.506,1,3,4.0,561.0,878.0,11.0
6fd5ysmn198pw0cyzo2i,,2022-01-11 22:23:12.448,1,2,1.0,1790.0,1036.0,1.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:16.623,3,3,4.0,504.0,81.0,8.0
sgif1gyjd1lybd5z1ek4,,2022-01-11 22:23:14.180,3,2,1.0,1833.0,2779.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:16.821,2,2,1.0,1267.0,3441.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:16.957,2,2,1.0,1295.0,3441.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:18.568,2,2,1.0,1358.0,3340.0,0.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:20.614,3,3,4.0,451.0,273.0,11.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:18.725,2,2,1.0,1382.0,3340.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:18.871,2,2,1.0,1406.0,3340.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:19.056,2,2,1.0,1411.0,3340.0,1.0
o7gron62nwghdtirde3i,,2022-01-11 22:54:21.617,1,3,4.0,0.0,148.0,3.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:20.311,2,2,1.0,1459.0,3211.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:20.473,2,2,1.0,1459.0,3172.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:20.610,2,2,1.0,1468.0,3158.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:21.154,2,2,1.0,1555.0,3196.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:21.318,2,2,1.0,1593.0,3196.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:21.487,2,2,1.0,1598.0,3196.0,0.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:23.666,3,3,4.0,412.0,427.0,9.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:22.478,2,2,1.0,1430.0,3129.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:22.621,2,2,1.0,1411.0,3129.0,0.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:27.921,3,3,4.0,518.0,432.0,11.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:27.283,2,2,1.0,1631.0,2179.0,1.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:27.635,2,2,1.0,1631.0,2179.0,1.0
rsju42vg0ps331pjorzk,,2022-01-11 22:23:27.599,2,2,1.0,3081.0,2793.0,0.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:29.269,3,3,3.0,566.0,192.0,5.0
rsju42vg0ps331pjorzk,,2022-01-11 22:23:28.208,2,2,1.0,3081.0,2702.0,0.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:29.992,3,3,3.0,695.0,192.0,6.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:30.163,3,3,3.0,719.0,192.0,6.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:30.475,3,3,3.0,772.0,192.0,6.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:30.649,3,3,3.0,801.0,192.0,6.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:30.850,3,3,3.0,835.0,192.0,1.0
o7gron62nwghdtirde3i,,2022-01-11 22:54:31.400,1,3,4.0,384.0,124.0,17.0
wrunuo23o3w7ezq2ptn5,,2022-01-11 22:23:29.096,2,2,1.0,542.0,326.0,0.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:32.840,3,3,4.0,830.0,259.0,10.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:31.676,2,2,1.0,2059.0,3211.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:31.813,2,2,1.0,2087.0,3211.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:32.927,2,2,1.0,1996.0,3244.0,1.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:23:32.842,3,2,1.0,2155.0,441.0,2.0
wrunuo23o3w7ezq2ptn5,,2022-01-11 22:23:33.023,2,2,1.0,902.0,264.0,0.0
2qcuif0zeenj0xzokjdk,,2022-01-11 22:23:35.198,4,3,4.0,681.0,513.0,14.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:35.240,2,2,1.0,1689.0,2294.0,1.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:23:34.421,3,2,1.0,2155.0,441.0,2.0
9vcldyatckm98ytooud9,,2022-01-11 22:23:35.593,2,2,1.0,1689.0,2294.0,1.0
d6kg5jmkijw76mahu24r,,2022-01-11 22:23:37.219,3,2,1.0,2688.0,129.0,1.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:23:34.826,3,2,1.0,2155.0,441.0,0.0
xn23y7nx9nif790onivk,,2022-01-11 22:23:35.808,1,3,3.0,2174.0,19.0,1.0
xn23y7nx9nif790onivk,,2022-01-11 22:23:35.934,1,3,3.0,2188.0,19.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:35.166,2,2,1.0,2255.0,3019.0,0.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:35.328,2,2,1.0,2294.0,3019.0,1.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:35.469,2,2,1.0,2327.0,3019.0,1.0
sgif1gyjd1lybd5z1ek4,,2022-01-11 22:23:34.885,3,2,1.0,998.0,2481.0,1.0
sgif1gyjd1lybd5z1ek4,,2022-01-11 22:23:35.489,3,2,1.0,998.0,2558.0,1.0
sgif1gyjd1lybd5z1ek4,,2022-01-11 22:23:36.449,3,2,1.0,998.0,2611.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:39.260,2,3,1.0,14.0,326.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:40.432,2,3,3.0,14.0,278.0,2.0
sgif1gyjd1lybd5z1ek4,,2022-01-11 22:23:39.468,3,2,1.0,863.0,2587.0,1.0
ve0pa99qjo42oaj4m334,,2022-01-11 22:23:41.001,3,2,1.0,854.0,355.0,0.0
sgif1gyjd1lybd5z1ek4,,2022-01-11 22:23:39.869,3,2,1.0,863.0,2620.0,1.0
o7gron62nwghdtirde3i,,2022-01-11 22:54:42.980,1,3,4.0,288.0,388.0,13.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:43.754,3,3,4.0,1055.0,403.0,11.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:44.143,2,3,3.0,220.0,211.0,6.0
ve0pa99qjo42oaj4m334,,2022-01-11 22:23:43.246,3,2,1.0,897.0,408.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:44.591,2,3,3.0,220.0,177.0,6.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:45.152,2,3,3.0,220.0,139.0,6.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:43.632,2,2,1.0,1214.0,3379.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:46.030,2,3,3.0,220.0,72.0,6.0
ve0pa99qjo42oaj4m334,,2022-01-11 22:23:45.077,3,2,1.0,897.0,403.0,1.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:47.598,2,3,3.0,196.0,105.0,4.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:50.487,3,3,1.0,244.0,0.0,2.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:50.646,3,3,1.0,244.0,0.0,2.0
2qcuif0zeenj0xzokjdk,,2022-01-11 22:23:51.127,4,3,4.0,1161.0,643.0,28.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:51.855,3,3,3.0,244.0,0.0,4.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:52.116,3,3,3.0,244.0,0.0,5.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:52.256,3,3,3.0,244.0,0.0,6.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:52.417,3,3,3.0,244.0,0.0,6.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:52.589,3,3,3.0,244.0,0.0,6.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:52.744,3,3,3.0,244.0,0.0,2.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:52.903,3,3,3.0,244.0,0.0,1.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:53.076,3,3,3.0,244.0,0.0,1.0
0jls1fu75znbui3z0pkv,,2022-01-11 22:23:53.231,3,3,3.0,244.0,0.0,1.0
a1t35ze0lc2j805mmbd4,,2022-01-11 22:23:55.505,3,3,4.0,1324.0,518.0,7.0
oi5a8mgjkcrlroarwsux,,2022-01-11 22:23:56.673,2,3,2.0,67.0,71.0,2.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:58.676,2,3,3.0,691.0,0.0,5.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:59.071,2,3,3.0,719.0,0.0,5.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:59.397,2,3,3.0,743.0,0.0,5.0
o7gron62nwghdtirde3i,,2022-01-11 22:54:59.720,1,3,4.0,95.0,873.0,14.0
52x33wl74o07llz17n9u,,2022-01-11 22:23:59.898,2,3,3.0,777.0,0.0,5.0
52x33wl74o07llz17n9u,,2022-01-11 22:24:00.548,2,3,3.0,825.0,0.0,5.0
4gcn3awouevytvdyds40,,2022-01-11 22:24:01.044,2,3,4.0,859.0,268.0,13.0
4gcn3awouevytvdyds40,,2022-01-11 22:24:02.821,2,3,4.0,705.0,297.0,14.0
4gcn3awouevytvdyds40,,2022-01-11 22:24:03.470,2,3,4.0,700.0,297.0,15.0
4gcn3awouevytvdyds40,,2022-01-11 22:24:10.999,2,3,4.0,671.0,345.0,19.0
al4ed3gfidk88x4knz7g,,2022-01-11 22:24:10.810,2,3,4.0,278.0,110.0,6.0
9vcldyatckm98ytooud9,,2022-01-11 22:24:17.778,2,2,1.0,2207.0,1799.0,1.0
9vcldyatckm98ytooud9,,2022-01-11 22:24:17.956,2,2,1.0,2207.0,1799.0,1.0
4gcn3awouevytvdyds40,,2022-01-11 22:24:18.907,2,3,4.0,1027.0,360.0,11.0
9vcldyatckm98ytooud9,,2022-01-11 22:24:19.103,2,2,1.0,2207.0,1766.0,1.0
al4ed3gfidk88x4knz7g,,2022-01-11 22:24:21.591,2,3,4.0,67.0,576.0,12.0
rq1f5p61sncv2sg00v7i,,2022-01-11 22:24:21.361,3,3,3.0,355.0,158.0,4.0
al4ed3gfidk88x4knz7g,,2022-01-11 22:24:27.637,2,3,4.0,374.0,772.0,6.0
4lfdbgmwrufsgumdrgen,,2022-01-11 22:24:29.648,3,2,1.0,1636.0,1895.0,1.0
4gcn3awouevytvdyds40,,2022-01-11 22:24:29.944,2,3,4.0,1099.0,278.0,11.0
al4ed3gfidk88x4knz7g,,2022-01-11 22:24:29.944,2,3,4.0,619.0,734.0,4.0
